altitude	exposition	pente	distance_horizontale_hydro	distance_verticale_hydro	distance_horizontale_route	ombrage_0900	ombrage_1200	ombrage_1500	distance_horizontale_depart_feu	espece
2941	339	14	67	16	1318	188	218	169	2391	0
2585	266	38	67	40	1124	99	224	247	1236	0
2848	107	21	95	35	930	250	210	77	2130	0
2817	39	21	212	61	1423	216	190	101	1507	0
2894	300	23	268	107	1150	149	224	212	1189	0
3154	130	7	295	-12	1090	232	236	136	1299	0
2842	3	23	450	-28	871	182	188	138	234	0
2725	353	23	42	9	1116	174	193	152	713	0
2985	133	12	67	14	1597	239	234	122	1794	0
2236	359	25	120	56	210	174	185	142	573	0
2963	66	11	108	22	402	231	218	118	1530	0
2784	3	25	319	161	1074	178	183	136	938	0
2941	57	16	0	0	404	229	203	102	1492	0
2719	285	16	228	-8	1866	173	238	205	497	0
2858	75	13	0	0	787	236	215	108	1667	0
3246	209	7	30	3	2423	215	247	168	2885	0
2870	264	16	67	-10	2106	178	246	206	1036	0
2983	351	18	376	102	595	184	206	158	1598	0
3020	55	13	124	29	134	228	211	113	1296	0
2892	357	21	201	30	534	183	198	149	469	0
3031	274	18	85	11	513	169	242	211	966	0
3018	61	16	150	51	212	231	206	103	503	0
2970	247	10	484	106	1560	200	248	186	1325	0
2884	311	17	636	0	1214	172	226	193	1269	0
2967	144	16	350	86	780	241	235	118	2640	0
2873	283	20	511	225	1199	160	236	214	1430	0
2891	112	15	342	125	1818	245	223	103	1140	0
2813	355	21	60	30	2130	181	198	151	957	0
2997	300	19	481	165	484	164	229	204	1167	0
2897	109	16	270	87	277	245	221	99	725	0
3025	342	25	537	186	551	162	195	167	1489	0
2881	14	16	192	10	1543	203	206	137	1008	0
2882	80	7	108	11	1610	229	228	133	1103	0
2902	325	15	446	143	2629	182	223	180	1130	0
2891	86	7	85	6	1691	231	228	130	1003	0
2957	317	10	457	42	2877	194	231	178	1455	0
2829	328	17	108	7	2550	177	218	179	1209	0
3178	79	18	666	73	924	240	205	89	1894	0
2872	120	15	150	19	2322	245	226	105	626	0
3231	83	22	582	126	1116	244	197	71	2101	0
2942	252	2	124	5	1620	215	239	161	162	0
2957	267	5	85	8	1158	208	242	172	256	0
2929	127	11	0	0	573	239	232	122	2367	0
2871	129	6	0	0	983	231	236	138	2353	0
2894	96	9	124	0	849	234	228	125	2470	0
3141	193	11	342	99	551	219	249	163	779	0
2856	75	7	150	-1	1103	228	228	133	2533	0
3068	265	9	120	14	540	198	244	185	875	0
2832	80	7	60	-4	960	229	228	133	2471	0
2429	269	18	42	2	1360	169	244	212	726	0
3009	247	13	339	25	3000	194	249	193	722	0
2474	289	26	120	47	1374	137	226	224	769	0
3022	7	6	342	0	1110	213	229	153	592	0
3093	198	13	335	39	700	216	251	167	1087	0
3052	204	22	180	29	810	202	254	177	1033	0
2484	346	14	67	22	1091	193	218	163	767	0
3029	263	13	108	27	2911	186	246	199	942	0
2512	260	12	67	5	1020	190	247	195	1055	0
3083	0	3	330	26	3208	215	234	156	1379	0
2773	146	19	60	21	361	242	234	114	2568	0
2719	74	10	376	37	446	232	222	122	1158	0
2914	21	21	124	44	1290	201	190	119	1951	0
3002	8	3	212	17	2040	216	232	154	1177	0
2897	98	13	495	65	577	241	221	107	1370	0
2721	41	16	450	59	499	220	203	113	1100	0
3042	310	21	285	62	2531	159	221	200	1323	0
2799	83	10	150	26	828	235	222	119	2694	0
2537	340	12	324	68	60	195	223	166	540	0
2931	53	10	350	57	1900	226	218	126	2554	0
2826	52	13	339	38	1090	226	211	116	1381	0
3082	288	12	319	77	2576	186	239	192	1741	0
2706	59	17	335	-15	765	230	203	101	228	0
2688	52	11	376	-28	731	226	215	122	150	0
3094	2	7	212	33	2408	210	226	154	2084	0
3015	4	7	30	0	1980	211	226	153	3097	0
2954	47	8	335	73	2029	223	222	133	2497	0
2919	111	6	454	138	1200	230	234	137	1766	0
2733	63	11	228	12	872	230	218	120	324	0
3067	153	1	150	-1	2343	220	238	155	2028	0
2901	166	9	518	113	1410	228	244	148	1624	0
2783	42	11	60	2	1292	222	216	128	1120	0
2881	352	12	216	-2	1549	199	220	158	2835	0
3120	343	10	309	46	2030	200	225	163	2419	0
3110	90	4	192	41	1320	226	233	143	2947	0
2757	39	21	283	92	1814	215	188	99	1034	0
3077	2	31	300	90	2689	160	165	129	2522	0
3021	357	33	300	16	2249	150	161	134	3007	0
2726	216	24	330	118	1793	189	254	191	1429	0
2918	2	6	661	287	702	211	228	154	511	0
2822	120	9	330	56	2093	236	233	128	732	0
2847	25	21	362	81	2230	205	189	114	616	0
2610	42	20	212	67	1663	219	191	99	1415	0
2650	79	16	108	27	2410	239	210	96	1110	0
2629	338	16	190	33	2250	183	216	170	1572	0
2654	57	11	0	0	2608	228	217	121	1061	0
2784	264	32	313	135	1907	124	235	239	1383	0
3089	178	9	458	63	2249	224	246	154	1579	0
2748	13	9	497	110	2631	211	221	146	1511	0
3268	128	12	285	70	1624	239	233	122	1558	0
2848	316	17	162	50	3187	172	223	190	446	0
3136	90	14	216	-32	1224	241	216	101	1114	0
3043	39	13	1218	245	2899	220	210	122	1064	0
3095	52	16	1318	226	2911	227	203	105	1328	0
2873	342	8	268	75	3273	205	229	163	553	0
2816	63	16	120	37	3270	232	205	100	757	0
2885	28	9	351	87	3363	217	220	138	624	0
2810	26	9	283	48	3204	216	220	140	1140	0
3171	146	15	957	21	3121	239	237	123	2672	0
3233	139	13	658	19	2995	239	236	124	3059	0
2880	250	35	295	129	2481	126	239	237	741	0
2939	53	11	787	141	3255	227	215	121	793	0
3233	128	13	577	117	2783	241	231	117	3303	0
2977	0	16	696	179	3030	195	209	150	878	0
3211	210	23	488	-21	2089	195	254	184	1008	0
3177	180	13	306	61	2580	224	248	153	3123	0
2794	119	24	124	75	2069	252	212	73	446	0
2868	71	33	153	68	752	235	157	27	677	0
3093	177	19	277	20	2431	225	247	146	3378	0
2595	47	8	360	56	1320	223	223	135	1724	0
3072	178	22	331	41	2423	224	246	143	3175	0
3304	173	17	541	102	2846	228	246	144	1018	0
3035	128	15	420	68	2563	244	229	110	2750	0
2918	216	12	1006	123	2582	207	252	179	1354	0
2986	156	16	931	189	2605	236	240	129	1414	0
2893	205	13	234	34	2371	212	252	172	2270	0
2884	33	8	30	3	2210	219	222	139	2701	0
3108	236	23	67	26	2731	173	253	210	1292	0
3077	214	14	0	0	2784	206	253	180	1222	0
2902	99	11	180	15	2112	238	225	117	2870	0
2774	185	22	319	108	2021	218	249	153	2151	0
2748	17	10	0	0	2024	212	219	144	1018	0
2802	218	21	120	24	1860	193	254	191	2230	0
2744	123	20	277	64	1842	249	221	91	2248	0
3162	111	17	295	8	3046	247	219	95	1003	0
3035	147	5	30	0	2639	227	239	147	1350	0
2996	65	15	671	115	1679	233	207	102	2899	0
2831	36	14	256	56	1595	218	207	122	2647	0
2991	39	15	760	155	1529	219	207	119	2768	0
3079	130	22	297	81	1781	250	221	87	2205	0
2850	355	15	420	89	1290	193	211	155	2802	0
3036	173	27	335	76	1811	225	241	130	2197	0
2877	53	5	0	0	1839	223	229	142	1921	0
2936	222	23	0	0	1471	186	254	197	2574	0
2867	185	3	67	1	1489	220	241	157	2695	0
2957	270	33	430	26	2053	119	230	240	1103	0
2861	78	29	30	-6	2040	242	175	42	1485	0
3091	235	20	741	54	1999	182	253	204	815	0
3021	21	25	283	162	534	196	180	110	2911	0
3026	354	17	379	167	1040	190	209	155	3421	0
3143	139	9	573	106	1950	234	238	135	914	0
3137	149	14	684	100	1822	237	239	128	765	0
3109	215	15	484	39	1981	205	253	181	845	0
3043	37	14	335	55	1140	219	207	121	1180	0
3033	259	15	488	79	1320	182	247	203	421	0
3296	319	21	649	199	3305	161	215	192	3513	0
2866	53	2	175	49	832	221	234	150	484	0
3052	192	9	90	23	1556	220	248	162	42	0
2866	217	34	228	20	819	164	248	199	582	0
3051	48	13	618	231	391	224	211	119	960	0
3149	94	11	510	108	690	238	223	115	1376	0
3142	104	11	499	99	660	239	226	117	1359	0
2858	49	29	150	35	421	217	163	62	402	0
3259	154	8	342	19	3207	230	241	143	1167	0
3081	45	4	228	27	1200	221	231	147	1448	0
3103	48	7	0	0	1034	223	225	137	2070	0
3109	84	4	0	0	1084	226	232	141	2130	0
3021	198	3	60	0	1436	218	242	160	633	0
3160	315	7	120	17	811	201	234	173	1909	0
2933	203	35	268	95	942	180	246	176	234	0
3023	224	17	127	-13	2155	195	254	192	417	0
3166	198	6	192	-4	3137	218	245	163	1253	0
3200	349	42	108	42	2985	111	136	139	1120	0
3109	319	5	658	-76	874	206	235	168	1050	0
3181	359	9	124	-4	1410	206	223	155	751	0
3257	246	9	558	142	3565	201	247	184	1964	0
2946	356	23	124	57	1170	175	191	148	860	0
2997	225	16	234	107	2096	196	253	190	1176	0
3186	265	22	446	-46	3335	160	244	219	1809	0
3042	151	22	212	42	518	241	234	111	1587	0
2917	27	11	162	34	1611	215	217	137	1256	0
3113	106	20	295	-2	942	250	210	79	1167	0
3167	326	5	313	3	313	206	234	166	1475	0
3387	300	21	1087	272	3988	158	227	208	2508	0
3198	19	9	330	3	966	214	222	144	1256	0
3208	42	6	277	13	983	221	227	142	1276	0
3246	15	12	365	48	841	209	215	142	1442	0
3084	260	30	481	163	2930	135	240	235	2497	0
3187	25	11	395	120	2052	215	216	137	2173	0
3044	266	26	228	125	2524	146	241	228	2735	0
3146	281	14	201	5	120	180	240	200	2589	0
2924	56	14	547	159	1575	228	211	113	1832	0
2962	51	13	658	200	1681	226	211	116	2016	0
2918	291	14	212	60	2742	178	237	198	2254	0
3134	325	15	120	34	1620	182	223	180	2297	0
3277	215	10	962	63	598	210	250	174	2848	0
3187	69	18	690	251	1364	236	201	89	2539	0
3172	217	16	741	79	309	201	254	185	2635	0
3204	116	6	743	-2	1062	231	234	137	2242	0
3210	123	7	743	0	1019	231	235	137	2206	0
3182	215	8	331	-24	663	213	247	170	2160	0
3200	165	12	732	-10	914	230	244	143	2131	0
3014	87	15	497	75	1463	241	215	100	2270	0
3291	90	15	323	62	492	242	215	99	769	0
3131	169	6	618	90	649	225	243	152	1795	0
3112	162	7	589	50	366	227	242	148	1621	0
3067	344	21	618	91	3444	172	202	165	1734	0
3122	340	21	618	108	3600	171	205	170	1698	0
3007	157	17	67	14	999	237	240	127	1645	0
2991	148	3	85	4	1048	224	239	151	1634	0
3233	10	9	759	69	1387	210	221	148	2623	0
3049	51	14	153	36	514	226	210	115	1064	0
3007	114	11	0	0	750	240	229	118	1195	0
3327	35	8	42	1	1383	219	223	139	3517	0
3087	238	31	666	-3	3974	151	248	222	1142	0
3183	169	16	285	92	3336	230	245	141	573	0
3087	189	15	295	-6	2947	219	250	160	912	0
3358	126	10	212	29	849	238	233	125	4080	0
3336	199	18	658	191	1167	211	253	170	4307	0
2699	178	21	300	-89	2907	225	247	144	1784	0
3194	152	16	417	92	297	238	239	126	4427	0
2770	180	9	153	34	1015	224	246	155	424	0
2576	209	29	234	71	1340	185	251	186	1194	0
2622	187	29	323	139	1022	209	246	150	960	0
2698	203	19	60	-13	782	207	253	174	716	0
3131	125	11	190	33	108	239	232	121	4718	0
2543	56	14	108	-15	2278	228	211	113	2315	0
2641	17	19	201	35	2614	200	196	128	2507	0
2575	132	11	67	16	1020	238	234	124	1626	0
2580	180	1	134	6	592	219	239	157	1116	0
2580	193	3	127	14	582	219	242	159	1084	0
2724	63	12	0	0	1806	230	215	116	1831	0
2828	268	15	331	37	2295	179	245	204	1822	0
2956	211	1	331	84	3433	218	240	159	2355	0
2688	0	0	182	-5	1477	218	238	156	1630	0
2796	6	9	30	-6	1992	210	223	151	1570	0
2842	23	13	420	39	2402	212	213	135	1643	0
2515	83	26	42	10	721	245	184	51	930	0
2884	204	20	95	16	3334	205	254	176	1978	0
2645	105	3	201	59	1252	224	236	147	1493	0
2739	117	14	218	43	1864	243	227	110	1180	0
2578	8	19	134	26	1008	195	199	138	1106	0
2828	155	27	85	23	2536	239	230	102	1154	0
2851	96	26	153	46	2630	251	192	53	1173	0
2685	119	14	127	32	1894	244	227	108	997	0
2832	101	26	124	27	2631	252	194	53	1107	0
2549	235	26	30	6	1570	166	252	214	1188	0
2572	54	16	404	8	1061	228	203	104	1170	0
2706	53	14	60	5	2188	227	209	112	564	0
2743	218	27	0	0	2876	179	253	198	1209	0
2353	61	18	42	7	430	232	199	93	537	0
2605	28	12	335	78	2452	215	213	133	514	0
2693	24	15	30	10	2711	211	207	129	6613	0
2686	7	11	30	6	2681	207	218	148	6643	0
2690	6	9	30	10	2651	210	223	151	6673	0
2686	57	11	30	3	2621	228	216	120	6703	0
2680	76	14	30	0	2591	237	213	105	6733	0
2670	93	15	0	0	2561	242	216	100	6763	0
2709	17	19	60	13	2858	200	196	128	6462	0
2703	16	17	60	10	2828	203	202	132	6492	0
2703	11	15	60	13	2798	202	208	140	6522	0
2699	18	14	60	13	2768	208	210	137	6552	0
2699	17	12	60	9	2738	210	214	140	6582	0
2696	39	13	60	10	2708	220	211	123	6612	0
2690	36	9	60	7	2678	220	221	136	6641	0
2693	81	6	60	13	2648	228	230	136	6671	0
2686	110	13	60	6	2618	242	225	109	6701	0
2680	114	17	42	10	2589	247	220	96	6731	0
2670	117	20	30	0	2559	250	216	84	6761	0
2660	135	17	30	-9	2529	244	230	109	6791	0
2732	7	21	60	19	2946	190	193	135	6370	0
2729	19	24	60	16	2916	194	181	114	6400	0
2722	20	25	67	13	2886	194	180	113	6430	0
2719	22	23	85	13	2856	200	186	114	6460	0
2713	22	19	90	17	2826	205	196	122	6490	0
2713	12	17	90	20	2796	201	204	137	6520	0
2709	19	17	90	19	2766	205	202	129	6550	0
2706	26	15	90	20	2736	212	206	128	6580	0
2703	49	14	90	13	2706	225	208	114	6610	0
2696	77	13	90	10	2676	236	216	110	6640	0
2690	115	15	90	7	2646	245	224	104	6670	0
2680	128	20	85	10	2616	248	224	95	6700	0
2673	130	23	67	3	2586	250	220	84	6730	0
2660	131	26	60	-9	2556	251	215	75	6760	0
2650	146	19	30	-3	2526	243	233	111	6790	0
2647	204	11	0	0	2496	214	250	170	6820	0
2808	168	10	277	50	3903	228	244	147	5410	0
2808	187	14	258	56	3873	221	249	158	5440	0
2811	188	15	234	59	3843	220	250	159	5470	0
2739	0	15	42	7	3124	196	210	150	6189	0
2739	5	15	60	17	3094	199	209	145	6219	0
2736	4	15	60	17	3064	200	211	147	6249	0
2739	340	15	67	17	3034	186	216	168	6279	0
2742	352	16	85	20	3004	189	210	157	6309	0
2742	0	17	90	29	2974	193	206	148	6339	0
2742	2	18	90	29	2944	193	203	146	6369	0
2742	19	20	90	29	2914	201	193	123	6399	0
2736	25	22	95	23	2884	204	188	113	6428	0
2732	31	22	108	23	2854	209	187	105	6458	0
2722	30	20	120	16	2824	210	194	113	6488	0
2719	13	16	120	23	2794	203	205	136	6518	0
2719	25	16	120	26	2764	210	204	126	6548	0
2713	45	16	120	23	2734	223	203	110	6578	0
2706	73	17	120	20	2704	237	205	93	6608	0
2696	99	21	120	6	2674	249	205	74	6638	0
2683	118	23	120	13	2644	252	211	74	6668	0
2673	131	24	108	3	2614	251	218	80	6698	0
2663	133	27	95	-6	2584	251	215	74	6728	0
2650	133	27	67	-3	2554	251	216	75	6758	0
2640	156	18	42	-6	2524	237	239	125	6788	0
2644	215	17	30	-2	2495	202	254	184	6818	0
2808	90	9	277	50	3932	235	225	121	5378	0
2804	121	8	255	46	3902	235	233	130	5408	0
2801	163	10	234	43	3872	230	243	145	5438	0
2801	189	13	216	49	3842	220	250	161	5468	0
2804	162	12	192	52	3812	232	243	141	5498	0
2749	0	18	60	20	3212	192	205	148	6097	0
2745	0	18	60	16	3182	192	205	148	6127	0
2749	358	17	60	20	3152	192	207	151	6157	0
2745	3	16	67	19	3122	197	209	147	6187	0
2749	5	15	85	17	3092	200	210	145	6217	0
2745	7	15	90	23	3062	201	209	144	6247	0
2745	338	16	95	26	3032	183	216	170	6277	0
2752	350	14	108	30	3002	193	215	160	6307	0
2749	0	14	120	27	2972	199	214	151	6337	0
2752	0	14	120	39	2942	199	214	151	6367	0
2749	24	15	120	36	2912	211	207	129	6397	0
2745	30	17	124	32	2882	213	202	120	6427	0
2739	38	20	134	26	2853	216	193	105	6457	0
2732	38	19	150	23	2823	217	196	108	6487	0
2729	25	14	150	23	2793	213	210	131	6517	0
2726	45	13	150	30	2763	223	211	120	6547	0
2719	70	17	150	26	2733	236	205	96	6577	0
2709	85	22	150	19	2703	245	198	71	6607	0
2693	96	28	150	7	2673	251	188	46	6637	0
2676	108	28	150	6	2643	254	196	51	6667	0
2663	122	27	120	29	2613	253	207	62	6697	0
2650	130	27	90	16	2583	252	213	69	6727	0
2640	135	25	60	6	2553	249	220	82	6757	0
2631	161	19	30	-2	2523	236	240	127	6787	0
2634	198	23	0	0	2493	206	252	170	6817	0
2818	52	6	283	53	3961	223	227	140	5347	0
2811	79	12	258	53	3931	236	217	110	5377	0
2804	90	11	234	46	3901	237	223	116	5407	0
2798	112	8	212	40	3871	234	232	130	5437	0
2795	172	7	192	37	3841	225	243	152	5467	0
2798	167	10	175	46	3811	229	244	146	5497	0
2755	354	19	67	23	3271	184	203	154	6036	0
2755	351	18	85	23	3241	184	206	158	6066	0
2758	355	20	90	26	3211	184	201	152	6096	0
2755	358	22	90	26	3181	181	195	147	6126	0
2758	2	22	90	29	3151	184	193	141	6156	0
2755	9	20	95	26	3121	194	197	136	6186	0
2755	9	17	108	29	3091	199	204	139	6216	0
2752	3	16	120	20	3061	196	207	146	6246	0
2755	341	18	124	33	3031	180	211	168	6276	0
2758	357	16	134	39	3001	193	210	153	6306	0
2755	6	14	150	33	2971	202	213	146	6336	0
2758	4	12	150	36	2941	204	218	150	6366	0
2755	29	12	150	42	2911	216	213	131	6396	0
2752	35	13	153	39	2881	218	211	126	6426	0
2749	49	16	162	36	2851	225	203	108	6456	0
2739	56	17	175	26	2821	229	203	101	6486	0
2732	60	11	180	23	2791	229	216	119	6516	0
2729	86	13	180	23	2761	239	217	107	6546	0
2719	99	19	180	23	2731	247	211	85	6576	0
2709	100	24	180	16	2701	251	200	64	6606	0
2693	96	30	180	3	2672	251	183	38	6635	0
2673	97	30	150	39	2642	252	182	36	6665	0
2657	105	29	120	23	2612	254	191	44	6695	0
2640	117	27	90	6	2582	254	204	60	6725	0
2631	131	24	60	-2	2552	251	218	80	6755	0
2621	155	21	30	-12	2522	239	237	117	6785	0
2621	183	23	0	0	2492	218	248	150	6815	0
2818	42	7	295	50	3990	222	224	137	5315	0
2818	67	6	268	53	3960	227	228	135	5345	0
2811	75	12	242	46	3930	234	217	113	5375	0
2804	65	13	216	46	3900	232	214	112	5405	0
2798	66	11	192	40	3870	231	218	118	5435	0
2795	98	7	170	37	3840	232	230	130	5465	0
2791	141	10	150	33	3810	236	237	131	5495	0
2788	146	14	134	36	3780	238	238	127	5525	0
2758	341	24	67	19	3331	164	197	168	5975	0
2765	343	23	85	26	3301	168	199	166	6005	0
2765	358	20	95	29	3271	184	198	148	6035	0
2765	352	20	108	33	3241	181	202	155	6065	0
2768	348	21	120	36	3211	175	200	160	6095	0
2772	353	23	120	40	3181	174	193	152	6125	0
2772	4	24	120	43	3151	181	186	136	6155	0
2768	13	24	124	39	3121	190	184	124	6185	0
2765	12	22	134	36	3091	192	189	127	6215	0
2762	2	20	150	36	3061	187	197	143	6245	0
2765	346	20	153	33	3031	178	205	163	6275	0
2768	2	18	162	46	3001	193	203	146	6305	0
2765	19	16	175	46	2971	207	205	132	6335	0
2762	15	11	180	40	2941	210	216	142	6365	0
2762	33	11	180	40	2911	218	215	132	6395	0
2755	40	12	182	42	2881	221	213	125	6424	0
2752	59	15	190	39	2851	230	207	105	6454	0
2742	71	17	201	29	2821	237	204	92	6484	0
2736	80	14	210	23	2791	238	213	102	6514	0
2726	99	19	210	17	2761	247	211	85	6544	0
2716	111	23	210	95	2731	252	208	70	6574	0
2703	115	26	192	89	2701	254	204	61	6604	0
2690	110	29	170	76	2671	254	194	46	6634	0
2673	103	31	150	59	2641	253	185	36	6664	0
2654	101	30	120	20	2611	253	184	36	6694	0
2637	105	28	90	3	2581	253	192	46	6724	0
2621	117	25	60	-12	2551	253	207	66	6754	0
2611	143	20	30	-9	2521	244	231	107	6784	0
2827	54	14	295	36	4020	228	209	111	5284	0
2821	50	11	277	53	3990	225	215	123	5314	0
2818	62	9	255	50	3960	228	221	126	5344	0
2814	72	10	228	49	3930	232	221	120	5374	0
2811	77	12	201	46	3900	235	218	113	5404	0
2804	90	14	175	46	3870	240	218	105	5434	0
2795	108	14	150	37	3840	243	223	107	5464	0
2788	125	14	127	30	3810	242	230	113	5494	0
2781	141	13	108	23	3780	239	236	125	5524	0
2778	140	14	95	26	3750	240	235	122	5554	0
2768	340	21	67	29	3360	171	205	170	5944	0
2772	340	20	85	27	3330	173	206	170	5974	0
2775	341	20	108	36	3300	174	206	169	6004	0
2778	358	20	124	39	3270	184	198	148	6034	0
2775	353	21	134	39	3240	179	198	154	6064	0
2781	346	21	150	49	3210	175	202	162	6094	0
2781	349	20	150	49	3180	180	204	159	6124	0
2785	5	20	150	53	3150	191	198	141	6154	0
2781	18	21	153	52	3120	199	192	123	6184	0
2778	13	21	162	49	3090	195	192	129	6214	0
2775	9	20	175	46	3060	194	197	136	6244	0
2775	353	16	182	49	3030	191	211	156	6274	0
2778	13	13	190	46	3000	207	214	142	6303	0
2772	39	13	201	50	2970	220	211	123	6333	0
2768	27	11	210	49	2940	215	217	137	6363	0
2765	33	11	210	43	2910	218	215	132	6393	0
2762	40	12	212	40	2880	221	213	124	6423	0
2758	56	17	218	45	2850	229	203	101	6453	0
2745	68	20	228	32	2820	236	195	81	6483	0
2736	82	19	240	23	2790	243	202	81	6513	0
2726	99	25	216	105	2760	251	197	59	6543	0
2709	112	28	192	88	2730	254	197	51	6573	0
2696	120	29	170	75	2700	254	201	52	6603	0
2680	122	30	150	66	2670	254	201	52	6633	0
2667	118	31	127	53	2640	254	196	45	6663	0
2650	113	31	108	36	2610	254	190	38	6693	0
2634	111	30	90	0	2580	254	193	43	6723	0
2617	112	27	60	-3	2550	254	201	57	6753	0
2604	129	18	30	-3	2520	247	226	100	6783	0
2601	156	13	0	0	2490	235	241	134	6813	0
2837	51	10	283	59	4050	225	219	127	5253	0
2834	61	12	268	43	4020	230	214	115	5283	0
2827	65	12	255	36	3990	232	215	113	5313	0
2821	75	11	234	53	3960	234	219	116	5343	0
2814	90	11	212	46	3930	237	223	116	5373	0
2808	99	13	190	43	3900	241	221	108	5403	0
2798	101	16	162	33	3870	245	217	97	5433	0
2791	104	17	134	33	3840	246	217	94	5463	0
2781	113	14	108	23	3810	244	224	107	5493	0
2778	125	12	85	20	3780	240	232	120	5523	0
2772	131	13	67	14	3750	241	232	119	5553	0
2768	121	18	60	16	3720	247	223	97	5583	0
2778	334	17	95	39	3360	179	215	174	5943	0
2778	336	17	108	39	3330	179	214	173	5973	0
2785	336	18	127	40	3300	176	212	174	6003	0
2788	355	17	150	49	3270	190	207	153	6033	0
2788	351	17	162	49	3240	187	208	158	6063	0
2791	348	17	175	55	3210	186	210	161	6093	0
2791	347	16	180	59	3180	188	212	162	6123	0
2795	5	15	180	63	3150	199	209	145	6153	0
2788	22	17	182	56	3120	207	202	127	6183	0
2788	16	16	190	59	3090	204	205	134	6213	0
2785	21	15	201	56	3060	208	206	131	6243	0
2781	13	12	212	52	3030	208	216	143	6273	0
2781	37	10	218	55	3000	220	219	133	6303	0
2775	56	11	228	43	2970	227	217	122	6333	0
2772	28	8	240	50	2940	217	223	141	6363	0
2772	39	10	240	53	2910	221	218	131	6393	0
2765	52	11	242	43	2880	226	216	123	6423	0
2762	65	15	247	40	2850	233	208	103	6453	0
2752	78	22	256	128	2820	242	193	69	6482	0
2739	91	26	228	115	2790	249	191	54	6512	0
2722	104	31	201	98	2760	254	184	32	6542	0
2703	114	33	175	82	2730	254	187	32	6572	0
2686	121	32	150	65	2700	254	196	43	6602	0
2670	125	31	127	49	2670	253	201	50	6632	0
2657	126	31	108	43	2640	253	201	50	6662	0
2640	122	32	85	26	2610	254	197	44	6692	0
2624	119	28	67	10	2580	254	202	54	6722	0
2611	111	24	60	3	2550	252	207	69	6752	0
2598	103	13	42	-2	2520	241	223	109	6782	0
2594	10	4	30	-6	2490	215	231	153	6812	0
2598	345	13	30	-2	2460	194	219	163	6842	0
2601	323	24	0	0	2430	153	208	191	6872	0
2610	16	20	0	0	2340	200	195	127	6962	0
2605	17	15	0	0	2310	207	208	136	6992	0
2603	356	8	0	0	2280	208	226	156	7022	0
2603	327	5	0	0	2250	208	234	165	7052	0
2844	77	8	268	63	4080	231	225	127	5222	0
2840	102	10	256	59	4050	238	226	119	5252	0
2834	115	13	242	56	4020	242	227	113	5282	0
2827	115	12	228	36	3990	241	227	114	5312	0
2821	107	12	212	30	3960	240	225	113	5342	0
2814	104	13	192	46	3930	241	223	110	5372	0
2808	101	13	170	40	3900	242	222	108	5402	0
2801	94	15	150	36	3870	242	216	99	5432	0
2791	92	18	124	26	3840	245	210	88	5462	0
2781	101	15	95	23	3810	244	218	99	5492	0
2775	116	13	67	17	3780	242	227	111	5522	0
2768	126	14	42	10	3750	243	229	112	5552	0
2762	118	15	30	4	3720	244	226	106	5582	0
2752	98	7	30	0	3690	232	230	130	5612	0
2778	323	14	108	29	3390	183	224	181	5912	0
2785	325	13	124	36	3360	187	225	178	5942	0
2788	322	15	134	49	3330	180	223	183	5972	0
2795	331	15	150	56	3300	184	221	176	6002	0
2795	0	11	170	50	3270	204	220	153	6032	0
2795	341	11	190	56	3240	197	224	165	6062	0
2798	343	12	201	59	3210	195	221	165	6092	0
2798	348	12	210	62	3180	198	221	161	6122	0
2801	18	9	210	69	3150	213	220	144	6152	0
2798	51	10	212	66	3120	225	219	127	6182	0
